City,Locality,Property Type,Price,Furnishing Status,Number of Rooms,Number of Bathroom,Balcony,Clubhouse,Swimming Pool,"""Kids Play Areas""",Parking,Area (Sq.Ft.),State,Area Type
Greater Noida,Gn Sector Chi V,Residential,5800000.0,Furnished,1,1.0,"Individual,Room-attached",0,0,0,0,611.0,Uttar Pradesh,Saleable Area
Greater Noida,Noida Ext Sector 16,Residential,7950000.0,Furnished,2,2.0,Connected,0,0,0,3,1105.0,Uttar Pradesh,Built-up Area
Greater Noida,Gn Sector Omicron I,Residential,8200000.0,Semi-Furnished,3,3.0,"Connected,Individual,Room-attached",0,0,0,1,1302.4319,Uttar Pradesh,Built-up Area
Greater Noida,Tilpata Karanwas,Residential,3000000.0,Furnished,2,2.0,Connected,0,0,0,2,540.0,Uttar Pradesh,Built-up Area
Greater Noida,Noida Ext Sector 10,Residential,6900000.0,Semi-Furnished,2,2.0,"Connected,Room-attached",0,0,0,1,965.0,Uttar Pradesh,Saleable Area
Greater Noida,Vaidpura,Residential,6200000.0,Semi-Furnished,2,2.0,Room-attached,0,0,0,2,534.0,Uttar Pradesh,Saleable Area
Greater Noida,Saini,Residential,25100000.0,Semi-Furnished,3,3.0,"Connected,Individual,Room-attached",0,0,0,2,2290.0,Uttar Pradesh,Saleable Area
Greater Noida,Noida Ext Sector 16,Residential,9000000.0,Semi-Furnished,2,2.0,Connected,0,0,0,3,1180.0,Uttar Pradesh,Saleable Area
Greater Noida,Noida Ext Sector 16c,Residential,7500000.0,Semi-Furnished,2,2.0,"Connected,Room-attached",0,0,0,1,1010.0,Uttar Pradesh,Saleable Area
Greater Noida,Noida Ext Sector 1,Residential,4800000.0,Semi-Furnished,1,1.0,"Connected,Room-attached",0,0,0,1,625.0,Uttar Pradesh,Built-up Area
Greater Noida,Noida Ext Sector 1,Residential,9600000.0,Semi-Furnished,2,2.0,"Connected,Individual,Room-attached",0,0,0,2,1050.0,Uttar Pradesh,Saleable Area
Greater Noida,Noida Ext Sector 10,Residential,11600000.0,Furnished,2,2.0,Connected,0,0,0,0,1165.0,Uttar Pradesh,Saleable Area
Greater Noida,Panchsheel Green,Residential,6800000.0,Unfurnished,2,2.0,"Connected,Room-attached",0,1,1,1,890.0,Uttar Pradesh,Saleable Area
Greater Noida,Noida Ext Sector 1,Residential,12500000.0,Semi-Furnished,2,2.0,"Connected,Room-attached",0,0,0,1,1245.0,Uttar Pradesh,Saleable Area
Greater Noida,Noida Ext Sector 4,Residential,14100000.0,Furnished,3,2.0,Connected,0,0,0,3,1450.0,Uttar Pradesh,Built-up Area
Greater Noida,Noida Ext Sector 16c,Residential,8000000.0,Furnished,2,1.0,Connected,0,0,0,2,1010.0,Uttar Pradesh,Built-up Area
Greater Noida,Gn Sector Chi V,Residential,9275000.0,Semi-Furnished,2,2.0,Room-attached,0,0,0,2,1325.0,Uttar Pradesh,Saleable Area
Greater Noida,Noida Ext Sector 1,Residential,6500000.0,Semi-Furnished,4,4.0,Room-attached,0,0,0,3,2200.0,Uttar Pradesh,Saleable Area
Greater Noida,Noida Ext Sector 16,Residential,11500000.0,Semi-Furnished,3,2.0,"Connected,Room-attached",0,0,0,1,1365.0,Uttar Pradesh,Saleable Area
Greater Noida,Gn Swarn Nagri,Residential,15000000.0,Semi-Furnished,4,4.0,Connected,0,0,0,2,1675.0,Uttar Pradesh,Built-up Area
Greater Noida,Noida Ext Tech Zone 4,Residential,50000000.0,Unfurnished,5,3.0,Connected,1,0,1,3,6547.0,Uttar Pradesh,Built-up Area
Greater Noida,Noida Ext Sector 16,Residential,6800000.0,Semi-Furnished,2,2.0,Connected,0,0,0,1,890.0,Uttar Pradesh,Saleable Area
Greater Noida,Noida Ext Sector 4,Residential,10000000.0,Semi-Furnished,2,2.0,Connected,0,0,0,1,747.0,Uttar Pradesh,Saleable Area
Greater Noida,Dadri,Residential,2295000.0,Unfurnished,2,2.0,Connected,0,0,0,0,1530.0,Uttar Pradesh,Plot Area
Greater Noida,Gn Sector Chi V,Residential,3800000.0,Furnished,2,1.0,"Individual,Room-attached",0,0,0,0,393.0,Uttar Pradesh,Saleable Area
Greater Noida,Noida Ext Sector 16c,Residential,12800000.0,Unfurnished,3,2.0,Individual,1,1,1,1,1357.0,Uttar Pradesh,Carpet Area
Greater Noida,Haibatpur,Commercial,0.0,Semi-Furnished,0,0.0,Connected,0,0,0,1,365.0,Uttar Pradesh,Built-up Area
Greater Noida,Noida Ext Sector 4,Residential,8800000.0,Semi-Furnished,2,2.0,"Individual,Room-attached",0,0,0,2,1202.0,Uttar Pradesh,Saleable Area
Greater Noida,Gaur City 2,Residential,9600000.0,Semi-Furnished,2,3.0,Connected,0,0,0,1,1345.0,Uttar Pradesh,Saleable Area
Greater Noida,Sector Phi iv,Residential,1800000.0,Unfurnished,1,1.0,Individual,0,0,1,2,400.0,Uttar Pradesh,Built-up Area
Greater Noida,Noida Ext Sector 16c,Residential,8130000.0,Semi-Furnished,2,2.0,"Individual,Room-attached",0,0,0,2,1175.0,Uttar Pradesh,Saleable Area
Greater Noida,Noida Ext Sector 16c,Residential,8200000.0,Semi-Furnished,2,2.0,Connected,0,0,0,1,1097.0,Uttar Pradesh,Saleable Area
Greater Noida,Gn Sector pi,Residential,3100000.0,Semi-Furnished,1,1.0,Connected,0,0,0,2,460.0,Uttar Pradesh,Built-up Area
Greater Noida,Greater Noida West,Residential,11900000.0,Semi-Furnished,3,3.0,"Connected,Individual",0,0,0,2,2400.0,Uttar Pradesh,Built-up Area
Greater Noida,Noida Ext Tech Zone 4,Residential,8000000.0,Furnished,2,2.0,Room-attached,0,0,0,2,1095.0,Uttar Pradesh,Built-up Area
Greater Noida,Pi I And ii,Residential,3000000.0,Semi-Furnished,1,1.0,Connected,0,0,0,0,400.0,Uttar Pradesh,Built-up Area
Greater Noida,Noida Ext Sector 16c,Residential,6800000.0,Unfurnished,2,2.0,Room-attached,1,1,1,1,935.0,Uttar Pradesh,Built-up Area
Greater Noida,Noida Ext Sector 2,Residential,13500000.0,Semi-Furnished,3,3.0,Connected,0,0,0,2,1370.0,Uttar Pradesh,Saleable Area
Greater Noida,Noida Ext Sector 1,Residential,9170000.0,Semi-Furnished,2,2.0,"Individual,Room-attached",0,0,0,2,1197.0,Uttar Pradesh,Saleable Area
Greater Noida,Dhoom Manikpur,Residential,600000.0,Unfurnished,2,2.0,Connected,0,0,0,0,450.0,Uttar Pradesh,Plot Area
Greater Noida,Noida Ext Sector 16c,Residential,6500000.0,Semi-Furnished,2,2.0,Room-attached,0,0,0,2,930.0,Uttar Pradesh,Built-up Area
Greater Noida,Noida Ext Sector 4,Residential,20000000.0,Semi-Furnished,3,4.0,Room-attached,0,0,0,1,1675.0,Uttar Pradesh,Built-up Area
Greater Noida,Noida Ext Tech Zone 4,Residential,21000000.0,Semi-Furnished,3,3.0,Connected,0,0,0,1,1990.0,Uttar Pradesh,Built-up Area
Greater Noida,Noida Ext Tech Zone 4,Residential,8850000.0,Semi-Furnished,2,2.0,"Connected,Individual,Room-attached",0,0,0,2,1197.0,Uttar Pradesh,Saleable Area
Greater Noida,Gn Sector Eta ii,Residential,7500000.0,Semi-Furnished,2,2.0,"Connected,Room-attached",0,0,0,2,1060.0,Uttar Pradesh,Saleable Area
Greater Noida,Noida Ext Sector 16c,Residential,11000000.0,Semi-Furnished,2,2.0,Room-attached,0,0,0,1,1385.0,Uttar Pradesh,Saleable Area
Greater Noida,Gn Sector Chi V,Residential,22000000.0,Furnished,3,4.0,Room-attached,0,0,0,3,2740.0,Uttar Pradesh,Saleable Area
Greater Noida,Gaur City 2,Residential,8900000.0,Furnished,3,2.0,Connected,0,0,0,3,1250.0,Uttar Pradesh,Saleable Area
Greater Noida,Dhoom Manikpur,Residential,780000.0,Unfurnished,2,2.0,Connected,0,0,0,0,585.0,Uttar Pradesh,Plot Area
Greater Noida,Haibatpur,Commercial,0.0,Semi-Furnished,0,0.0,Individual,0,0,0,1,350.0,Uttar Pradesh,Built-up Area
Greater Noida,Noida Ext Sector 16c,Residential,9350000.0,Furnished,3,2.0,Connected,0,0,0,3,1340.0,Uttar Pradesh,Saleable Area
Greater Noida,Noida Ext Sector 16c,Residential,10000000.0,Semi-Furnished,2,2.0,Connected,0,0,0,1,1245.0,Uttar Pradesh,Saleable Area
Greater Noida,Noida Ext Sector 4,Residential,22500000.0,Semi-Furnished,2,3.0,Room-attached,0,0,0,1,1675.0,Uttar Pradesh,Saleable Area
Greater Noida,Noida Ext Sector 16c,Residential,925000000.0,Furnished,2,2.0,Connected,0,0,0,3,1245.0,Uttar Pradesh,Saleable Area
Greater Noida,Noida Ext Sector 16,Residential,11300000.0,Semi-Furnished,3,3.0,Connected,0,0,0,3,1365.0,Uttar Pradesh,Saleable Area
Greater Noida,Noida Ext Sector 16c,Residential,7250000.0,Semi-Furnished,2,2.0,"Individual,Room-attached",0,0,0,2,1055.0,Uttar Pradesh,Saleable Area
Greater Noida,Gn Surajpur,Residential,1050000.0,Unfurnished,2,2.0,Connected,0,0,0,0,540.0,Uttar Pradesh,Plot Area
Greater Noida,Noida Ext Sector 16b,Residential,12000000.0,Semi-Furnished,3,3.0,Room-attached,0,0,0,1,1900.0,Uttar Pradesh,Built-up Area
Greater Noida,Noida Ext Sector 16b,Residential,10500000.0,Unfurnished,3,3.0,Individual,1,0,0,1,1175.0,Uttar Pradesh,Built-up Area
Greater Noida,Noida Ext Sector 4,Residential,6250000.0,Furnished,2,2.0,Connected,0,0,0,3,860.0,Uttar Pradesh,Built-up Area
Greater Noida,Yex Sector 22d,Residential,10900000.0,Semi-Furnished,2,2.0,Individual,0,0,0,1,1350.0,Uttar Pradesh,Saleable Area
Greater Noida,Noida Ext Sector 1,Residential,9000000.0,Semi-Furnished,2,2.0,"Individual,Room-attached",0,0,0,2,1197.0,Uttar Pradesh,Saleable Area
Greater Noida,Greater Noida West,Residential,9598000.0,Semi-Furnished,3,3.0,Connected,0,0,0,2,1920.0,Uttar Pradesh,Built-up Area
Greater Noida,Noida Ext Sector 10,Residential,11600000.0,Semi-Furnished,3,2.0,"Connected,Individual,Room-attached",0,0,0,2,1160.0,Uttar Pradesh,Saleable Area
Greater Noida,Tilapta,Residential,1302000.0,Unfurnished,2,2.0,Connected,0,0,0,0,630.0,Uttar Pradesh,Plot Area
Greater Noida,Noida Ext Sector 16c,Residential,7300000.0,Semi-Furnished,2,2.0,Connected,0,0,0,1,615.0,Uttar Pradesh,Saleable Area
Greater Noida,Noida Ext Sector 1,Residential,16500000.0,Semi-Furnished,2,2.0,"Individual,Room-attached",0,0,0,2,1565.0,Uttar Pradesh,Saleable Area
Greater Noida,Noida Ext Sector 16c,Residential,12500000.0,Semi-Furnished,2,2.0,Connected,0,0,0,0,1357.0,Uttar Pradesh,Saleable Area
Greater Noida,Noida Ext Sector 16,Residential,7800000.0,Semi-Furnished,2,2.0,"Individual,Room-attached",0,0,0,2,1105.0,Uttar Pradesh,Saleable Area
Greater Noida,Noida Ext Sector 1,Residential,8500000.0,Semi-Furnished,2,2.0,"Connected,Room-attached",0,0,0,1,1075.0,Uttar Pradesh,Saleable Area
Greater Noida,Dadri,Residential,1116000.0,Unfurnished,2,2.0,Connected,0,0,0,0,810.0,Uttar Pradesh,Plot Area
Greater Noida,Noida Ext Tech Zone 4,Residential,22500000.0,Semi-Furnished,2,2.0,Room-attached,0,0,0,1,1990.0,Uttar Pradesh,Carpet Area
Greater Noida,Noida Ext Sector 2,Residential,8800000.0,Semi-Furnished,2,2.0,"Connected,Individual,Room-attached",0,0,0,2,1060.0,Uttar Pradesh,Saleable Area
Greater Noida,Dadri,Residential,1320000.0,Unfurnished,2,2.0,Connected,0,0,0,0,990.0,Uttar Pradesh,Plot Area
Greater Noida,Dadri,Residential,1408000.0,Unfurnished,2,2.0,Connected,0,0,0,0,990.0,Uttar Pradesh,Plot Area
Greater Noida,Dhoom Manikpur,Residential,1386000.0,Unfurnished,2,2.0,Connected,0,0,0,0,990.0,Uttar Pradesh,Plot Area
Greater Noida,Amrapali Leisure Valley,Residential,7000000.0,Semi-Furnished,2,2.0,"Connected,Room-attached",0,0,0,2,1125.0,Uttar Pradesh,Built-up Area
Greater Noida,Noida Ext Sector 10,Residential,11600000.0,Furnished,2,2.0,Connected,0,0,0,0,1155.0,Uttar Pradesh,Saleable Area
Greater Noida,Gn Surajpur,Residential,1560000.0,Unfurnished,2,2.0,Connected,0,0,0,0,720.0,Uttar Pradesh,Plot Area
Greater Noida,Dadri,Residential,1848000.0,Unfurnished,2,2.0,Connected,0,0,0,0,1080.0,Uttar Pradesh,Plot Area
Greater Noida,Gaur City 2,Residential,8825000.0,Semi-Furnished,3,2.0,"Individual,Room-attached",0,0,0,2,1250.0,Uttar Pradesh,Saleable Area
Greater Noida,Noida Ext Sector 16b,Residential,7500000.0,Semi-Furnished,2,2.0,"Individual,Room-attached",0,0,0,2,1095.0,Uttar Pradesh,Saleable Area
Greater Noida,Gn Sector Zeta I,Residential,8000000.0,Semi-Furnished,2,2.0,Connected,0,0,0,2,1150.0,Uttar Pradesh,Saleable Area
Greater Noida,Noida Ext Sector 1,Residential,9150000.0,Semi-Furnished,2,2.0,"Individual,Room-attached",0,0,0,2,1050.0,Uttar Pradesh,Saleable Area
Greater Noida,Noida Ext Sector 1,Residential,8500000.0,Semi-Furnished,2,2.0,"Connected,Room-attached",0,0,0,1,1193.0,Uttar Pradesh,Built-up Area
Greater Noida,Yex Gaur Yamuna City,Residential,7200000.0,Semi-Furnished,2,2.0,Individual,0,0,0,1,1270.0,Uttar Pradesh,Built-up Area
Greater Noida,Dhoom Manikpur,Residential,1560000.0,Unfurnished,2,2.0,Connected,0,0,0,0,1170.0,Uttar Pradesh,Plot Area
Greater Noida,Noida Ext Tech Zone 4,Residential,5800000.0,Unfurnished,2,2.0,Connected,1,1,1,1,885.0,Uttar Pradesh,Saleable Area
Greater Noida,Noida Ext Tech Zone 4,Residential,34000000.0,Semi-Furnished,4,4.0,Connected,0,0,0,2,2590.0,Uttar Pradesh,Built-up Area
Greater Noida,Dhoom Manikpur,Residential,1884000.0,Unfurnished,2,2.0,Connected,0,0,0,0,1116.0,Uttar Pradesh,Plot Area
Greater Noida,Sector 26,Residential,13000000.0,Semi-Furnished,2,2.0,Connected,0,0,0,2,1630.0,Uttar Pradesh,Carpet Area
Greater Noida,Gn Sector Eta ii,Residential,9800000.0,Unfurnished,3,3.0,Individual,0,1,1,2,1375.0,Uttar Pradesh,Saleable Area
Greater Noida,Noida Ext Sector 16c,Residential,8000000.0,Semi-Furnished,2,2.0,Connected,0,0,0,1,1080.0,Uttar Pradesh,Saleable Area
Greater Noida,Noida Ext Sector 4,Residential,6025000.0,Semi-Furnished,2,2.0,"Connected,Individual,Room-attached",0,0,0,2,860.0,Uttar Pradesh,Carpet Area
Greater Noida,Gn Surajpur,Residential,2746000.0,Unfurnished,2,2.0,Connected,0,0,0,0,1134.0,Uttar Pradesh,Plot Area
Greater Noida,Noida Ext Sector 1,Residential,8200000.0,Semi-Furnished,2,2.0,Connected,0,0,0,1,1137.0,Uttar Pradesh,Built-up Area
Greater Noida,Noida Ext Sector 16c,Residential,925000000.0,Furnished,2,2.0,Connected,0,0,0,3,1097.0,Uttar Pradesh,Saleable Area
Greater Noida,Noida Ext Knowledge Park V,Residential,1944000.0,Unfurnished,2,2.0,Connected,0,0,0,0,1080.0,Uttar Pradesh,Plot Area
Greater Noida,Dadri,Residential,1755000.0,Unfurnished,2,2.0,Connected,0,0,0,0,1179.0,Uttar Pradesh,Plot Area
Greater Noida,Noida Ext Sector 4,Residential,11400000.0,Semi-Furnished,2,2.0,Connected,0,0,0,1,1402.0,Uttar Pradesh,Saleable Area
Greater Noida,Upsidc Site B,Residential,1799000.0,Unfurnished,2,2.0,Connected,0,0,0,0,900.0,Uttar Pradesh,Plot Area
Greater Noida,Tilapta,Residential,790000.0,Unfurnished,2,2.0,Connected,0,0,0,0,468.0,Uttar Pradesh,Plot Area
Greater Noida,Gaur City 2,Residential,6700000.0,Semi-Furnished,2,2.0,Individual,0,0,0,1,905.0,Uttar Pradesh,Saleable Area
Greater Noida,Noida Ext Sector 10,Residential,6264000.0,Semi-Furnished,2,2.0,Connected,0,0,0,1,870.0,Uttar Pradesh,Carpet Area
Greater Noida,Noida Ext Sector 16c,Residential,7600000.0,Semi-Furnished,2,2.0,Room-attached,0,0,0,1,920.0,Uttar Pradesh,Saleable Area
Greater Noida,Dadri Main Road,Residential,912000.0,Unfurnished,2,2.0,Connected,0,0,0,0,540.0,Uttar Pradesh,Plot Area
Greater Noida,Devla,Residential,1050000.0,Unfurnished,2,2.0,Connected,0,0,0,0,540.0,Uttar Pradesh,Plot Area
Greater Noida,Dadri,Residential,1755000.0,Unfurnished,2,2.0,Connected,0,0,0,0,1170.0,Uttar Pradesh,Plot Area
Greater Noida,Dadri,Residential,1754000.0,Unfurnished,2,2.0,Connected,0,0,0,0,1089.0,Uttar Pradesh,Plot Area
Greater Noida,Dadri Main Road,Residential,1160000.0,Unfurnished,2,2.0,Connected,0,0,0,0,720.0,Uttar Pradesh,Plot Area
Greater Noida,Noida Ext Sector 10,Residential,11600000.0,Furnished,2,2.0,Connected,0,0,0,0,1160.0,Uttar Pradesh,Saleable Area
Greater Noida,Amrapali Leisure Valley,Residential,7000000.0,Semi-Furnished,2,2.0,Connected,0,0,0,1,955.0,Uttar Pradesh,Saleable Area
Greater Noida,Gn Sector Chi V,Residential,21900000.0,Furnished,3,4.0,"Connected,Room-attached",0,0,0,3,2770.0,Uttar Pradesh,Saleable Area
Greater Noida,Dadri,Residential,912000.0,Unfurnished,2,2.0,Connected,0,0,0,0,540.0,Uttar Pradesh,Plot Area
Greater Noida,Devla,Residential,971000.0,Unfurnished,2,2.0,Connected,0,0,0,0,603.0,Uttar Pradesh,Plot Area
Greater Noida,Dadri,Residential,690000.0,Unfurnished,2,2.0,Connected,0,0,0,0,540.0,Uttar Pradesh,Plot Area
Greater Noida,Noida Ext Sector 10,Residential,8000000.0,Semi-Furnished,2,2.0,Connected,0,0,0,1,725.0,Uttar Pradesh,Saleable Area
Greater Noida,Noida Ext Sector 1,Residential,17100000.0,Semi-Furnished,2,2.0,"Individual,Room-attached",0,0,0,2,1565.0,Uttar Pradesh,Saleable Area
Greater Noida,Noida Ext Tech Zone 4,Residential,50000000.0,Unfurnished,5,3.0,Connected,1,0,1,3,6214.0,Uttar Pradesh,Built-up Area
Greater Noida,Gn Sector Chi V,Residential,8000000.0,Semi-Furnished,3,3.0,Connected,0,0,0,2,1375.0,Uttar Pradesh,Built-up Area
Greater Noida,Dhoom Manikpur,Residential,1250000.0,Unfurnished,2,2.0,Connected,0,0,0,0,900.0,Uttar Pradesh,Plot Area
Greater Noida,Noida Ext Sector 16,Residential,6200000.0,Semi-Furnished,2,2.0,"Connected,Individual,Room-attached",0,0,0,1,806.0,Uttar Pradesh,Built-up Area
Greater Noida,Noida Ext Tech Zone 4,Residential,8200000.0,Semi-Furnished,2,2.0,"Connected,Individual,Room-attached",0,0,0,2,1127.0,Uttar Pradesh,Saleable Area
Greater Noida,Noida Ext Sector 1,Commercial,0.0,Semi-Furnished,0,0.0,No Balcony,0,0,0,0,204.0,Uttar Pradesh,Carpet Area
Greater Noida,Omicron 1a,Residential,6800000.0,Semi-Furnished,2,1.0,"Connected,Individual,Room-attached",0,0,0,2,897.0,Uttar Pradesh,Built-up Area
Greater Noida,Noida Ext Sector 4,Residential,11400000.0,Semi-Furnished,3,2.0,Connected,0,0,0,1,1402.0,Uttar Pradesh,Built-up Area
Greater Noida,Noida Ext Tech Zone 4,Residential,1700000.0,Semi-Furnished,1,1.0,Individual,0,0,0,3,373.0,Uttar Pradesh,Built-up Area
Greater Noida,Dhoom Manikpur,Residential,665000.0,Unfurnished,2,2.0,Connected,0,0,0,0,495.0,Uttar Pradesh,Plot Area
Greater Noida,Amrapali Leisure Valley,Residential,6000000.0,Semi-Furnished,2,2.0,"Connected,Room-attached",0,0,0,2,845.0,Uttar Pradesh,Saleable Area
Greater Noida,Noida Ext Sector 4,Residential,12300000.0,Semi-Furnished,3,3.0,"Connected,Individual,Room-attached",0,0,0,1,1470.0,Uttar Pradesh,Built-up Area
Greater Noida,Dadri,Residential,1353000.0,Unfurnished,2,2.0,Connected,0,0,0,0,990.0,Uttar Pradesh,Plot Area
Greater Noida,Noida Ext Sector 16,Residential,9214000.0,Semi-Furnished,3,3.0,"Connected,Individual,Room-attached",0,0,0,2,1920.0,Uttar Pradesh,Built-up Area
Greater Noida,Khodna Kalan,Residential,1704000.0,Unfurnished,2,2.0,Connected,0,0,0,0,1278.0,Uttar Pradesh,Plot Area
Greater Noida,Gn Knowledge Park 3,Residential,2275000.0,Unfurnished,2,2.0,Connected,0,0,0,0,1170.0,Uttar Pradesh,Plot Area
Greater Noida,Noida Ext Sector 1,Residential,3200000.0,Semi-Furnished,2,2.0,Room-attached,0,0,0,1,900.0,Uttar Pradesh,Built-up Area
Greater Noida,Noida Ext Sector 16c,Residential,15200000.0,Unfurnished,3,3.0,Individual,1,1,1,1,1608.0,Uttar Pradesh,Carpet Area
Greater Noida,Noida Ext Sector 4,Commercial,0.0,Semi-Furnished,0,0.0,No Balcony,0,0,0,0,580.0,Uttar Pradesh,Built-up Area
Greater Noida,Kasna,Commercial,0.0,Unfurnished,0,0.0,Individual,0,0,0,5,1000.0,Uttar Pradesh,Built-up Area
Greater Noida,Roza Jalalpur,Residential,930000.0,Unfurnished,2,2.0,Connected,0,0,0,0,558.0,Uttar Pradesh,Plot Area
Greater Noida,Dadri,Residential,1134000.0,Unfurnished,2,2.0,Connected,0,0,0,0,630.0,Uttar Pradesh,Plot Area
Greater Noida,Noida Ext Sector 16,Residential,7900000.0,Semi-Furnished,2,2.0,"Connected,Individual",0,0,0,2,1105.0,Uttar Pradesh,Saleable Area
Greater Noida,Noida Ext Tech Zone 4,Residential,8600000.0,Furnished,2,2.0,"Connected,Individual,Room-attached",0,0,0,2,1035.0,Uttar Pradesh,Saleable Area
Greater Noida,Noida Ext Tech Zone 4,Residential,17000000.0,Semi-Furnished,2,3.0,"Individual,Room-attached",0,0,0,2,1760.0,Uttar Pradesh,Saleable Area
Greater Noida,Noida Ext Sector 10,Residential,9405000.0,Furnished,3,3.0,Room-attached,0,0,0,1,1710.0,Uttar Pradesh,Built-up Area
Greater Noida,Gn Sector pi,Residential,10800000.0,Furnished,3,3.0,Individual,0,0,0,2,1768.0,Uttar Pradesh,Built-up Area
Greater Noida,Upsidc Site B,Residential,1500000.0,Unfurnished,2,2.0,Connected,0,0,0,0,1350.0,Uttar Pradesh,Plot Area
Greater Noida,Gn Sector Eta ii,Residential,12500000.0,Semi-Furnished,3,3.0,"Connected,Room-attached",0,0,0,2,1285.0,Uttar Pradesh,Saleable Area
Greater Noida,Gaur City 2,Residential,2751000.0,Unfurnished,2,2.0,Connected,0,0,0,0,1179.0,Uttar Pradesh,Plot Area
Greater Noida,Noida Ext Tech Zone 4,Residential,18800000.0,Semi-Furnished,2,2.0,Room-attached,0,0,0,1,1650.0,Uttar Pradesh,Saleable Area
Greater Noida,Noida Ext Tech Zone 4,Residential,9000000.0,Semi-Furnished,2,2.0,Room-attached,0,0,0,2,995.0,Uttar Pradesh,Saleable Area
Greater Noida,Noida Ext Sector 16,Residential,12100000.0,Semi-Furnished,3,3.0,Connected,0,0,0,2,1460.0,Uttar Pradesh,Saleable Area
Greater Noida,Gn Sector Chi V,Residential,22000000.0,Furnished,3,4.0,Room-attached,0,0,0,3,2770.0,Uttar Pradesh,Saleable Area
Greater Noida,Noida Ext Sector 10,Residential,8500000.0,Semi-Furnished,2,2.0,Connected,0,0,0,2,580.0,Uttar Pradesh,Saleable Area
Greater Noida,Gn Sector Alpha 1,Residential,12000000.0,Semi-Furnished,1,1.0,Connected,0,0,0,1,645.834,Uttar Pradesh,Built-up Area
Greater Noida,Noida Ext Sector 16c,Residential,11000000.0,Semi-Furnished,3,3.0,Individual,0,0,0,1,1600.0,Uttar Pradesh,Built-up Area
Greater Noida,Noida Ext Knowledge Park V,Residential,7000000.0,Unfurnished,2,2.0,Connected,0,0,1,0,900.0,Uttar Pradesh,Plot Area
Greater Noida,Noida Ext Tech Zone 4,Residential,16000000.0,Unfurnished,3,2.0,Individual,0,0,0,1,1385.0,Uttar Pradesh,Built-up Area
Greater Noida,Noida Ext Sector 16c,Residential,7700000.0,Semi-Furnished,2,2.0,Connected,0,0,0,1,1055.0,Uttar Pradesh,Saleable Area
Greater Noida,Upsidc Site B,Residential,1236000.0,Unfurnished,2,2.0,Connected,0,0,0,0,927.0,Uttar Pradesh,Plot Area
Greater Noida,Noida Ext Sector 16c,Residential,7600000.0,Semi-Furnished,2,2.0,Connected,0,0,0,1,920.0,Uttar Pradesh,Saleable Area
Greater Noida,Noida Ext Sector 2,Residential,16400000.0,Semi-Furnished,3,4.0,Connected,0,0,0,1,1765.0,Uttar Pradesh,Saleable Area
Greater Noida,Sector Phi iv,Residential,3200000.0,Unfurnished,2,1.0,Individual,1,0,0,3,650.0,Uttar Pradesh,Built-up Area
Greater Noida,Noida Ext Tech Zone 4,Residential,5200000.0,Furnished,2,2.0,Connected,0,0,0,0,955.0,Uttar Pradesh,Saleable Area
Greater Noida,Haibatpur,Residential,7800000.0,Semi-Furnished,2,2.0,Room-attached,0,0,0,1,1200.0,Uttar Pradesh,Saleable Area
Greater Noida,Noida Ext Tech Zone 4,Residential,6400000.0,Unfurnished,2,2.0,Connected,1,1,1,2,940.0,Uttar Pradesh,Saleable Area
Greater Noida,Knowledge Park ii,Commercial,0.0,Unfurnished,0,0.0,No Balcony,0,0,0,1,450.0,Uttar Pradesh,Saleable Area
Greater Noida,Noida Ext Knowledge Park V,Residential,6700000.0,Unfurnished,2,2.0,Connected,1,0,0,0,900.0,Uttar Pradesh,Plot Area
Greater Noida,Noida Ext Sector 12,Residential,24100000.0,Furnished,3,3.0,Individual,0,0,0,2,2200.0,Uttar Pradesh,Saleable Area
Greater Noida,Dadri,Residential,1508000.0,Unfurnished,2,2.0,Connected,0,0,0,0,936.0,Uttar Pradesh,Plot Area
Greater Noida,Upsidc Site B,Residential,3650000.0,Semi-Furnished,2,2.0,"Connected,Individual,Room-attached",0,0,0,2,1050.0,Uttar Pradesh,Built-up Area
Greater Noida,Noida Ext Sector 4,Residential,22000000.0,Semi-Furnished,2,3.0,Room-attached,0,0,0,1,1675.0,Uttar Pradesh,Saleable Area
Greater Noida,Noida Ext Sector 1,Residential,4000000.0,Semi-Furnished,2,2.0,"Individual,Room-attached",0,0,0,2,1015.0,Uttar Pradesh,Built-up Area
Greater Noida,Dadri,Residential,4500000.0,Unfurnished,2,2.0,Connected,1,0,1,0,1350.0,Uttar Pradesh,Plot Area
Greater Noida,Gn Surajpur,Residential,1512000.0,Unfurnished,2,2.0,Connected,0,0,0,0,810.0,Uttar Pradesh,Plot Area
Greater Noida,Gn Sector Alpha ii,Commercial,0.0,Furnished,0,0.0,No Balcony,0,0,0,1,300.0,Uttar Pradesh,Built-up Area
Greater Noida,Noida Ext Sector 2,Residential,8800000.0,Furnished,2,2.0,Connected,0,0,0,3,1060.0,Uttar Pradesh,Built-up Area
Greater Noida,Dadri,Residential,1623000.0,Unfurnished,2,2.0,Connected,0,0,0,0,1188.0,Uttar Pradesh,Plot Area
